reference,amount,type,date
97,-9366.0,Groceries,2000-10-04
4018,-6416.0,Leisure,2000-10-04
8117,902.0,Salary,2000-10-04
5048,-8526.0,Investments,2000-10-04
3475,-5544.0,Leisure,2000-10-05
9617,8343.0,Other,2000-10-05
8873,-8854.0,Health Insurance,2000-10-07
2430,4296.0,Tips,2000-10-08
1885,1357.0,Other,2000-10-09
9172,2222.0,Other,2000-10-10
2702,-7761.0,Groceries,2000-10-10
1958,160.0,Salary,2000-10-10
641,-4070.0,Investments,2000-10-11
5396,2483.0,Other,2000-10-12
5208,-9744.0,Leisure,2000-10-12
2285,-9867.0,Leisure,2000-10-13
5243,-6792.0,Subscriptions,2000-10-13
8194,-4680.0,Food,2000-10-14
4440,-609.0,Food,2000-10-14
9858,-2586.0,Food,2000-10-15
9057,4947.0,Other,2000-10-16
9658,8069.0,Other,2000-10-17
9176,7376.0,Salary,2000-10-17
9238,9878.0,Salary,2000-10-17
4755,-6545.0,Leisure,2000-10-18
208,7319.0,Tips,2000-10-18
5397,-8002.0,Subscriptions,2000-10-18
2459,8237.0,Salary,2000-10-19
1339,4573.0,Other,2000-10-19
164,-1706.0,Groceries,2000-10-19
7051,1061.0,Salary,2000-10-19
2966,-1431.0,Food,2000-10-19
5982,1851.0,Salary,2000-10-20
8035,7692.0,Tips,2000-10-20
558,5338.0,Tips,2000-10-21
2424,-482.0,Subscriptions,2000-10-21
9411,787.0,Tips,2000-10-21
8864,7910.0,Salary,2000-10-21
6052,613.0,Other,2000-10-21
6804,-6702.0,Subscriptions,2000-10-21
6568,9066.0,Tips,2000-10-22
5876,2027.0,Tips,2000-10-23
4454,-7745.0,Health Insurance,2000-10-24
7672,-1630.0,Investments,2000-10-24
6314,1192.0,Other,2000-10-25
190,2988.0,Tips,2000-10-25
3977,6065.0,Other,2000-10-26
1086,5113.0,Other,2000-10-27
843,-3713.0,Food,2000-10-27
9547,1373.0,Salary,2000-10-27
7100,4355.0,Other,2000-10-27
8797,8895.0,Other,2000-10-27
7904,-9397.0,Food,2000-10-28
8461,-7288.0,Subscriptions,2000-10-28
718,1235.0,Other,2000-10-29
2633,990.0,Other,2000-10-29
5161,-6003.0,Subscriptions,2000-10-30
1395,-512.0,Subscriptions,2000-10-30
8365,-968.0,Leisure,2000-10-30
2940,6580.0,Other,2000-10-30
4511,-8927.0,Subscriptions,2000-10-31
5940,-5654.0,Groceries,2000-10-31
4280,-5902.0,Investments,2000-11-01
2469,3764.0,Tips,2000-11-01
9698,-3493.0,Groceries,2000-11-02
2701,7784.0,Salary,2000-11-02
7222,-1945.0,Investments,2000-11-02
2407,-4131.0,Health Insurance,2000-11-02
736,4317.0,Tips,2000-11-03
1209,-6048.0,Leisure,2000-11-04
77,508.0,Salary,2000-11-06
1774,8940.0,Salary,2000-11-07
4012,1987.0,Salary,2000-11-08
117,-3451.0,Food,2000-11-08
8748,-401.0,Food,2000-11-09
324,8612.0,Tips,2000-11-10
9163,-5395.0,Health Insurance,2000-11-10
3527,9954.0,Tips,2000-11-10
7188,2785.0,Tips,2000-11-11
5026,9798.0,Salary,2000-11-12
1045,2041.0,Other,2000-11-12
9940,-1906.0,Groceries,2000-11-12
5378,-1991.0,Investments,2000-11-12
415,-3768.0,Health Insurance,2000-11-13
2849,6722.0,Tips,2000-11-14
520,8229.0,Tips,2000-11-14
4676,7204.0,Salary,2000-11-15
8354,2981.0,Tips,2000-11-15
1787,8958.0,Tips,2000-11-15
9346,-42.0,Investments,2000-11-15
2299,3526.0,Salary,2000-11-15
5016,8445.0,Tips,2000-11-17
7353,5099.0,Other,2000-11-18
8622,8061.0,Tips,2000-11-18
3038,2491.0,Other,2000-11-19
7630,8154.0,Other,2000-11-19
915,7826.0,Salary,2000-11-20
3740,3825.0,Other,2000-11-20
7439,6593.0,Other,2000-11-21
4610,-9710.0,Food,2000-11-21
3736,-9701.0,Groceries,2000-11-21
6753,6321.0,Tips,2000-11-21
8939,-1973.0,Health Insurance,2000-11-21
7054,-4112.0,Investments,2000-11-21
5553,-1977.0,Subscriptions,2000-11-22
8759,4145.0,Other,2000-11-22
672,3748.0,Salary,2000-11-22
5155,9164.0,Tips,2000-11-22
4595,6790.0,Salary,2000-11-23
4539,9287.0,Tips,2000-11-25
9741,-9026.0,Investments,2000-11-25
4853,9260.0,Other,2000-11-26
1520,-1767.0,Health Insurance,2000-11-26
4641,8901.0,Tips,2000-11-26
8341,-1892.0,Subscriptions,2000-11-26
7751,1361.0,Other,2000-11-27
970,5554.0,Tips,2000-11-28
9803,-9562.0,Subscriptions,2000-11-29
8325,87.0,Salary,2000-11-30
4614,-9937.0,Health Insurance,2000-11-30
5756,2676.0,Salary,2000-12-01
8348,3368.0,Other,2000-12-01
9425,8196.0,Salary,2000-12-01
3635,6757.0,Tips,2000-12-02
4782,-3843.0,Food,2000-12-03
1288,7841.0,Salary,2000-12-03
9180,-9555.0,Investments,2000-12-03
4192,-3766.0,Leisure,2000-12-03
4792,2571.0,Tips,2000-12-04
420,166.0,Other,2000-12-04
8736,-5895.0,Health Insurance,2000-12-04
5285,-7858.0,Investments,2000-12-04
5465,5238.0,Other,2000-12-04
1160,4551.0,Other,2000-12-04
8831,3731.0,Other,2000-12-04
5399,-4630.0,Groceries,2000-12-05
2420,2755.0,Salary,2000-12-05
5091,7869.0,Salary,2000-12-06
4525,-4877.0,Health Insurance,2000-12-06
5953,3402.0,Other,2000-12-06
307,4089.0,Tips,2000-12-06
4220,-2392.0,Groceries,2000-12-07
4843,2116.0,Salary,2000-12-07
3006,1035.0,Tips,2000-12-07
4487,-1603.0,Groceries,2000-12-08
6169,210.0,Salary,2000-12-08
3175,436.0,Tips,2000-12-09
885,2685.0,Tips,2000-12-10
1159,-8540.0,Food,2000-12-10
710,4397.0,Other,2000-12-10
6780,2200.0,Salary,2000-12-11
3109,-5821.0,Leisure,2000-12-11
1110,-8122.0,Groceries,2000-12-12
7969,8711.0,Tips,2000-12-13
305,7458.0,Tips,2000-12-14
2143,2347.0,Salary,2000-12-14
507,-9415.0,Investments,2000-12-15
4558,-8203.0,Food,2000-12-15
8719,3417.0,Other,2000-12-16
126,4190.0,Salary,2000-12-16
8818,-2605.0,Subscriptions,2000-12-17
1366,-2868.0,Groceries,2000-12-17
6753,530.0,Salary,2000-12-17
360,-2238.0,Groceries,2000-12-18
8937,9119.0,Tips,2000-12-19
8663,-2767.0,Investments,2000-12-19
6855,-8998.0,Subscriptions,2000-12-20
5483,6051.0,Other,2000-12-20
6624,8068.0,Other,2000-12-20
925,9667.0,Salary,2000-12-21
9793,-866.0,Subscriptions,2000-12-21
1131,1580.0,Other,2000-12-21
936,-2637.0,Groceries,2000-12-21
569,-9048.0,Food,2000-12-22
6520,1081.0,Other,2000-12-22
4959,-7575.0,Subscriptions,2000-12-22
128,-9954.0,Health Insurance,2000-12-22
6049,826.0,Tips,2000-12-23
4336,-5184.0,Groceries,2000-12-23
387,-5698.0,Food,2000-12-24
1833,-5753.0,Leisure,2000-12-24
1963,-4487.0,Subscriptions,2000-12-24
9847,-9993.0,Leisure,2000-12-24
8247,6625.0,Salary,2000-12-24
1992,-1650.0,Health Insurance,2000-12-24
8748,4730.0,Salary,2000-12-25
2484,5649.0,Tips,2000-12-25
4955,4770.0,Tips,2000-12-25
4798,1462.0,Tips,2000-12-26
4521,9411.0,Tips,2000-12-26
2949,-3613.0,Food,2000-12-26
5965,-1445.0,Groceries,2000-12-26
3999,-3528.0,Groceries,2000-12-28
5034,-6262.0,Health Insurance,2000-12-28
5910,-8362.0,Leisure,2000-12-29
3187,8981.0,Other,2000-12-29
7163,-4529.0,Investments,2000-12-29
2538,-9639.0,Groceries,2000-12-30
7903,-8733.0,Investments,2000-12-30
1106,6922.0,Tips,2000-12-30
2901,-8439.0,Subscriptions,2000-12-31
944,-8429.0,Food,2000-12-31
5955,7928.0,Tips,2000-12-31
1696,226.0,Salary,2000-12-31
5632,-543.0,Food,2001-01-01
2073,5106.0,Tips,2001-01-02
2016,1393.0,Tips,2001-01-03
8242,-1702.0,Groceries,2001-01-03
4775,-21.0,Groceries,2001-01-03
9550,8802.0,Salary,2001-01-04
5813,-5558.0,Subscriptions,2001-01-05
3231,9611.0,Salary,2001-01-05
8241,8115.0,Tips,2001-01-05
6716,333.0,Other,2001-01-05
471,-3399.0,Health Insurance,2001-01-06
3968,8416.0,Salary,2001-01-06
3333,1258.0,Tips,2001-01-06
4973,-2942.0,Subscriptions,2001-01-06
4834,-8100.0,Leisure,2001-01-06
329,9963.0,Other,2001-01-07
4297,-8266.0,Health Insurance,2001-01-07
4742,3144.0,Tips,2001-01-07
7726,211.0,Tips,2001-01-07
9223,2901.0,Other,2001-01-07
9019,5189.0,Tips,2001-01-08
4252,-9620.0,Leisure,2001-01-08
2502,-8583.0,Leisure,2001-01-08
3695,8796.0,Tips,2001-01-08
3036,972.0,Other,2001-01-09
235,-9531.0,Subscriptions,2001-01-09
9393,1743.0,Tips,2001-01-10
8347,-7842.0,Leisure,2001-01-10
8142,-4872.0,Food,2001-01-10
516,9689.0,Other,2001-01-10
5880,6101.0,Salary,2001-01-10
5151,521.0,Salary,2001-01-10
9944,5407.0,Salary,2001-01-11
9393,6332.0,Other,2001-01-11
4961,8192.0,Salary,2001-01-12
8821,-9544.0,Investments,2001-01-12
316,-4376.0,Leisure,2001-01-13
5586,6157.0,Tips,2001-01-14
8597,-8758.0,Food,2001-01-15
281,4039.0,Tips,2001-01-16
3033,1846.0,Other,2001-01-17
8564,-6428.0,Groceries,2001-01-17
7302,3491.0,Salary,2001-01-17
4535,34.0,Tips,2001-01-17
1137,-4398.0,Subscriptions,2001-01-17
7773,-5497.0,Investments,2001-01-18
1909,-7737.0,Leisure,2001-01-18
3329,9574.0,Other,2001-01-19
5577,9308.0,Tips,2001-01-19
8248,-4213.0,Leisure,2001-01-20
9675,-9020.0,Investments,2001-01-21
9906,-9442.0,Food,2001-01-21
7165,6199.0,Other,2001-01-21
1717,5026.0,Tips,2001-01-23
3985,-532.0,Leisure,2001-01-24
9302,-6918.0,Groceries,2001-01-24
4931,5672.0,Salary,2001-01-26
3627,-9608.0,Leisure,2001-01-26
8452,6847.0,Salary,2001-01-26
4631,-7137.0,Subscriptions,2001-01-26
3650,9848.0,Tips,2001-01-26
4941,9233.0,Tips,2001-01-26
6504,454.0,Salary,2001-01-26
3921,-6870.0,Investments,2001-01-26
3723,7124.0,Other,2001-01-27
4322,-9509.0,Leisure,2001-01-27
9502,2690.0,Other,2001-01-27
9465,-5480.0,Leisure,2001-01-28
9891,967.0,Tips,2001-01-28
9011,4166.0,Other,2001-01-28
8313,26.0,Salary,2001-01-29
4681,-8302.0,Subscriptions,2001-01-29
8289,-2187.0,Investments,2001-01-29
5654,1799.0,Other,2001-01-29
3715,7858.0,Other,2001-01-29
6463,-8792.0,Investments,2001-01-30
1743,7482.0,Tips,2001-01-30
222,-85.0,Food,2001-01-30
1481,-2646.0,Subscriptions,2001-01-31
1170,-7534.0,Health Insurance,2001-01-31
6428,-5630.0,Subscriptions,2001-01-31
3131,-6790.0,Leisure,2001-02-01
4689,-9881.0,Food,2001-02-02
9837,3804.0,Tips,2001-02-02
1445,-8349.0,Food,2001-02-02
9002,-523.0,Investments,2001-02-03
3416,-7486.0,Food,2001-02-03
5969,-2036.0,Groceries,2001-02-03
1486,1639.0,Salary,2001-02-04
4379,-2375.0,Health Insurance,2001-02-05
5236,4085.0,Salary,2001-02-06
6071,-5135.0,Investments,2001-02-07
5419,-3285.0,Investments,2001-02-07
47,-1061.0,Leisure,2001-02-07
6560,3501.0,Tips,2001-02-07
7998,-4162.0,Leisure,2001-02-07
6218,-908.0,Investments,2001-02-08
187,7624.0,Other,2001-02-09
6381,2589.0,Salary,2001-02-09
412,1212.0,Salary,2001-02-10
3771,4954.0,Tips,2001-02-10
1245,-5062.0,Food,2001-02-10
1830,429.0,Tips,2001-02-10
8182,-4760.0,Groceries,2001-02-10
8308,1362.0,Salary,2001-02-11
8194,-7531.0,Subscriptions,2001-02-11
6346,-1230.0,Groceries,2001-02-11
9775,-1369.0,Health Insurance,2001-02-11
3425,2804.0,Tips,2001-02-13
708,-1173.0,Groceries,2001-02-13
6335,-4090.0,Food,2001-02-14
3448,-5652.0,Investments,2001-02-14
7709,-5101.0,Investments,2001-02-15
7566,3554.0,Tips,2001-02-16
3480,7592.0,Other,2001-02-16
4855,2980.0,Other,2001-02-17
5615,3055.0,Salary,2001-02-17
4475,5707.0,Tips,2001-02-17
6098,8206.0,Tips,2001-02-18
9517,5758.0,Salary,2001-02-18
954,-6006.0,Groceries,2001-02-18
8215,-7149.0,Subscriptions,2001-02-18
499,-9669.0,Leisure,2001-02-19
2467,-4076.0,Subscriptions,2001-02-19
1062,3395.0,Tips,2001-02-19
4114,4863.0,Tips,2001-02-20
5477,2989.0,Tips,2001-02-20
1381,-8158.0,Investments,2001-02-20
4661,-9598.0,Investments,2001-02-20
8538,-3789.0,Subscriptions,2001-02-21
2837,-6791.0,Investments,2001-02-21
8762,2448.0,Tips,2001-02-22
6391,-6604.0,Leisure,2001-02-22
395,-951.0,Health Insurance,2001-02-23
6958,-7103.0,Food,2001-02-23
9024,-9769.0,Investments,2001-02-24
4632,7596.0,Salary,2001-02-24
8148,-8049.0,Groceries,2001-02-24
4669,6156.0,Salary,2001-02-24
6337,-4429.0,Leisure,2001-02-24
1089,-1798.0,Leisure,2001-02-24
8094,-4798.0,Leisure,2001-02-25
328,-6741.0,Food,2001-02-26
729,278.0,Tips,2001-02-26
5329,1111.0,Other,2001-02-26
2225,-8621.0,Groceries,2001-02-26
845,-2575.0,Leisure,2001-02-27
6467,-4038.0,Leisure,2001-02-27
1104,2291.0,Tips,2001-02-28
9919,-4435.0,Subscriptions,2001-02-28
3812,-7140.0,Investments,2001-03-01
2987,-9900.0,Health Insurance,2001-03-02
213,1097.0,Other,2001-03-02
4653,4902.0,Other,2001-03-02
9165,5366.0,Other,2001-03-02
1333,-8491.0,Subscriptions,2001-03-02
6392,5196.0,Salary,2001-03-02
2640,2531.0,Tips,2001-03-02
6047,-2775.0,Health Insurance,2001-03-02
7973,1044.0,Other,2001-03-03
7005,-8016.0,Leisure,2001-03-04
2320,5351.0,Other,2001-03-05
8702,-4873.0,Leisure,2001-03-06
9515,4926.0,Salary,2001-03-07
519,49.0,Tips,2001-03-07
5354,-1082.0,Subscriptions,2001-03-08
8663,-6972.0,Leisure,2001-03-10
3026,7307.0,Tips,2001-03-10
2120,8458.0,Salary,2001-03-11
5516,-9784.0,Groceries,2001-03-11
5541,2128.0,Salary,2001-03-11
4328,-1375.0,Leisure,2001-03-11
3656,8238.0,Salary,2001-03-12
9744,-9311.0,Subscriptions,2001-03-12
5917,6151.0,Tips,2001-03-13
1615,-8988.0,Health Insurance,2001-03-13
5261,2717.0,Salary,2001-03-14
5875,3499.0,Salary,2001-03-14
4833,-762.0,Subscriptions,2001-03-14
8332,-4853.0,Health Insurance,2001-03-15
8406,-5486.0,Subscriptions,2001-03-15
1251,3058.0,Other,2001-03-16
3639,8180.0,Tips,2001-03-16
9959,-8580.0,Food,2001-03-17
4776,-3467.0,Health Insurance,2001-03-18
568,-4344.0,Groceries,2001-03-20
1461,-8026.0,Investments,2001-03-20
1492,2258.0,Tips,2001-03-20
3559,1062.0,Other,2001-03-21
2963,1368.0,Other,2001-03-21
6601,6812.0,Salary,2001-03-22
7999,4346.0,Salary,2001-03-23
8382,-1929.0,Groceries,2001-03-23
6413,-4230.0,Investments,2001-03-24
5685,1846.0,Tips,2001-03-24
9194,1107.0,Tips,2001-03-25
1692,-2536.0,Subscriptions,2001-03-25
5866,7523.0,Tips,2001-03-25
1625,-9627.0,Leisure,2001-03-26
2347,-8882.0,Groceries,2001-03-27
5833,7380.0,Other,2001-03-27
3179,-5724.0,Food,2001-03-28
5727,428.0,Other,2001-03-28
980,920.0,Salary,2001-03-28
6104,7003.0,Tips,2001-03-29
5605,-5250.0,Subscriptions,2001-03-29
2024,-9769.0,Food,2001-03-29
4203,5387.0,Salary,2001-03-30
9364,5207.0,Other,2001-03-30
2693,-6498.0,Health Insurance,2001-03-31
342,96.0,Other,2001-04-01
719,4252.0,Other,2001-04-01
5979,-151.0,Subscriptions,2001-04-01
4398,-7878.0,Investments,2001-04-02
4839,8865.0,Other,2001-04-02
9419,-8667.0,Leisure,2001-04-03
5419,6418.0,Other,2001-04-03
5973,8361.0,Salary,2001-04-03
5469,-804.0,Subscriptions,2001-04-03
4600,-4840.0,Subscriptions,2001-04-03
6479,-6654.0,Groceries,2001-04-04
1895,1499.0,Other,2001-04-04
5798,981.0,Salary,2001-04-04
3152,9852.0,Tips,2001-04-04
1087,9996.0,Salary,2001-04-04
1082,-8967.0,Leisure,2001-04-04
1914,-230.0,Health Insurance,2001-04-06
3984,1365.0,Other,2001-04-06
2993,-6586.0,Health Insurance,2001-04-07
6119,-1042.0,Groceries,2001-04-08
6918,-4966.0,Investments,2001-04-08
1681,9382.0,Tips,2001-04-08
3902,-7429.0,Investments,2001-04-09
8109,-4645.0,Health Insurance,2001-04-09
3515,713.0,Tips,2001-04-09
273,531.0,Other,2001-04-10
7586,9545.0,Other,2001-04-10
6668,8601.0,Tips,2001-04-11
1293,-7862.0,Health Insurance,2001-04-12
3363,-1912.0,Subscriptions,2001-04-12
7978,-5867.0,Subscriptions,2001-04-12
6731,-9546.0,Subscriptions,2001-04-12
7841,-411.0,Groceries,2001-04-12
9850,52.0,Other,2001-04-13
3473,2426.0,Salary,2001-04-13
3613,-5032.0,Groceries,2001-04-15
159,8144.0,Salary,2001-04-15
1498,3317.0,Salary,2001-04-15
1174,-9089.0,Food,2001-04-16
3536,3509.0,Salary,2001-04-16
1474,-7462.0,Subscriptions,2001-04-16
3024,-2066.0,Leisure,2001-04-16
3027,-1862.0,Health Insurance,2001-04-16
59,-6723.0,Leisure,2001-04-17
5895,-3262.0,Food,2001-04-17
4607,4576.0,Other,2001-04-17
6665,7550.0,Tips,2001-04-18
551,-2698.0,Leisure,2001-04-18
5492,-4887.0,Groceries,2001-04-18
2774,7753.0,Other,2001-04-19
2635,-5604.0,Leisure,2001-04-19
952,-3348.0,Leisure,2001-04-20
8705,5975.0,Other,2001-04-20
2580,-5934.0,Investments,2001-04-20
8632,-2359.0,Food,2001-04-20
4492,1668.0,Tips,2001-04-20
8003,-4879.0,Groceries,2001-04-20
2468,-5126.0,Groceries,2001-04-21
6972,-2635.0,Food,2001-04-21
1025,-9883.0,Subscriptions,2001-04-21
9633,2289.0,Other,2001-04-22
7829,-2625.0,Leisure,2001-04-22
293,4263.0,Tips,2001-04-23
4630,-4230.0,Food,2001-04-24
2181,5713.0,Other,2001-04-24
9293,2794.0,Tips,2001-04-25
5515,-5922.0,Health Insurance,2001-04-25
8908,-1711.0,Subscriptions,2001-04-26
8437,-1551.0,Subscriptions,2001-04-27
6894,-4848.0,Groceries,2001-04-27
1485,3340.0,Other,2001-04-27
1829,9986.0,Other,2001-04-28
4739,-3966.0,Leisure,2001-04-28
7338,9233.0,Tips,2001-04-29
4614,7917.0,Salary,2001-04-29
4051,-136.0,Groceries,2001-04-29
7045,-8783.0,Food,2001-04-29
2884,-1952.0,Groceries,2001-04-29
9124,-1880.0,Investments,2001-04-29
6375,9107.0,Other,2001-04-30
5871,8792.0,Salary,2001-04-30
4588,-406.0,Food,2001-05-01
103,5887.0,Other,2001-05-01
998,5317.0,Tips,2001-05-01
8951,-9297.0,Investments,2001-05-01
8204,-9549.0,Leisure,2001-05-02
3408,-2524.0,Leisure,2001-05-02
4595,-8187.0,Health Insurance,2001-05-02
5559,-8633.0,Groceries,2001-05-03
5243,840.0,Salary,2001-05-03
2428,7617.0,Tips,2001-05-03
6099,-4224.0,Subscriptions,2001-05-04
3893,2641.0,Salary,2001-05-05
9192,4697.0,Salary,2001-05-05
7538,-1187.0,Health Insurance,2001-05-06
405,2828.0,Tips,2001-05-06
5722,-8378.0,Food,2001-05-07
1967,-9348.0,Subscriptions,2001-05-07
9772,6968.0,Other,2001-05-07
8855,3897.0,Salary,2001-05-07
3560,-5786.0,Leisure,2001-05-07
5214,-5649.0,Health Insurance,2001-05-08
6308,243.0,Tips,2001-05-08
5351,-4206.0,Investments,2001-05-10
1429,9519.0,Tips,2001-05-11
2053,2304.0,Tips,2001-05-11
550,4109.0,Other,2001-05-11
9168,-9021.0,Investments,2001-05-12
9969,-8967.0,Health Insurance,2001-05-13
3062,8765.0,Tips,2001-05-14
1332,3333.0,Other,2001-05-14
5918,-6586.0,Investments,2001-05-15
5055,5255.0,Other,2001-05-15
1235,5302.0,Salary,2001-05-15
6469,-5834.0,Investments,2001-05-15
1616,2650.0,Other,2001-05-16
5284,86.0,Tips,2001-05-17
485,-6403.0,Groceries,2001-05-17
4344,-3970.0,Groceries,2001-05-17
7909,-3632.0,Groceries,2001-05-18
8535,9082.0,Other,2001-05-18
7943,-9447.0,Health Insurance,2001-05-18
4005,3754.0,Other,2001-05-19
7596,3659.0,Other,2001-05-19
7439,-8051.0,Investments,2001-05-19
3745,-7787.0,Food,2001-05-20
7170,-2197.0,Food,2001-05-20
9692,-6403.0,Subscriptions,2001-05-20
1074,2016.0,Tips,2001-05-20
4041,975.0,Tips,2001-05-20
9327,7555.0,Salary,2001-05-21
5686,-8466.0,Leisure,2001-05-21
772,-2011.0,Health Insurance,2001-05-22
9235,5235.0,Other,2001-05-22
5031,-2272.0,Investments,2001-05-22
288,-385.0,Leisure,2001-05-22
2967,736.0,Tips,2001-05-23
9245,5588.0,Salary,2001-05-23
1259,5908.0,Other,2001-05-24
4569,-4359.0,Health Insurance,2001-05-24
4519,-5625.0,Groceries,2001-05-25
5265,-2187.0,Investments,2001-05-25
4152,-5550.0,Leisure,2001-05-25
9324,-7110.0,Subscriptions,2001-05-26
10,-551.0,Subscriptions,2001-05-27
5260,-2712.0,Investments,2001-05-28
4105,7399.0,Salary,2001-05-28
149,6105.0,Other,2001-05-29
3582,-6390.0,Leisure,2001-05-30
7738,-2478.0,Health Insurance,2001-05-30
4373,-5516.0,Groceries,2001-05-31
549,-8153.0,Health Insurance,2001-06-01
5996,-1162.0,Subscriptions,2001-06-01
3512,-5178.0,Health Insurance,2001-06-02
4485,8675.0,Salary,2001-06-02
730,-9653.0,Health Insurance,2001-06-03
9496,-6748.0,Leisure,2001-06-04
1839,-1588.0,Subscriptions,2001-06-05
8166,-4142.0,Food,2001-06-06
1676,7105.0,Tips,2001-06-06
7887,5816.0,Other,2001-06-06
1586,-6324.0,Subscriptions,2001-06-07
1024,-3130.0,Health Insurance,2001-06-07
6620,2946.0,Salary,2001-06-07
5204,3969.0,Other,2001-06-07
7641,361.0,Tips,2001-06-08
5306,3316.0,Other,2001-06-08
6928,-8981.0,Investments,2001-06-08
8046,2894.0,Tips,2001-06-09
4687,-1652.0,Investments,2001-06-09
2802,632.0,Other,2001-06-09
4156,-549.0,Groceries,2001-06-09
8810,-4742.0,Leisure,2001-06-10
2170,5789.0,Salary,2001-06-10
399,-9254.0,Health Insurance,2001-06-11
4368,9417.0,Salary,2001-06-11
1669,6211.0,Salary,2001-06-11
6294,-1293.0,Leisure,2001-06-12
440,-6794.0,Health Insurance,2001-06-13
4874,-1390.0,Investments,2001-06-14
9758,-2678.0,Health Insurance,2001-06-14
2151,-6995.0,Leisure,2001-06-15
7849,-7537.0,Groceries,2001-06-15
2289,-3255.0,Leisure,2001-06-16
188,-4885.0,Subscriptions,2001-06-16
1853,7790.0,Salary,2001-06-16
9403,-7105.0,Groceries,2001-06-16
4282,-7689.0,Subscriptions,2001-06-17
8937,-8694.0,Food,2001-06-17
7338,3917.0,Salary,2001-06-17
8485,4618.0,Tips,2001-06-17
9080,-4163.0,Health Insurance,2001-06-17
2897,5297.0,Other,2001-06-17
9128,-525.0,Food,2001-06-18
220,-4494.0,Groceries,2001-06-18
4316,-820.0,Leisure,2001-06-18
884,2508.0,Salary,2001-06-19
9716,-5732.0,Groceries,2001-06-19
2286,4829.0,Salary,2001-06-20
8128,4634.0,Tips,2001-06-20
466,-1447.0,Subscriptions,2001-06-21
2400,7968.0,Other,2001-06-21
822,1888.0,Other,2001-06-22
3247,-3775.0,Leisure,2001-06-23
8683,-4819.0,Groceries,2001-06-24
3010,7081.0,Other,2001-06-24
3681,-6601.0,Subscriptions,2001-06-24
5671,6849.0,Salary,2001-06-25
4410,-3387.0,Health Insurance,2001-06-25
7349,359.0,Other,2001-06-26
4695,7255.0,Salary,2001-06-27
4418,6438.0,Salary,2001-06-29
9135,-4154.0,Health Insurance,2001-06-30
6253,1052.0,Salary,2001-06-30
7486,-3770.0,Leisure,2001-06-30
4771,2849.0,Other,2001-06-30
2569,-7669.0,Food,2001-07-01
1582,-4008.0,Food,2001-07-01
9402,6909.0,Tips,2001-07-01
5116,5454.0,Salary,2001-07-02
1768,-358.0,Leisure,2001-07-03
8392,-2219.0,Subscriptions,2001-07-04
1370,4866.0,Salary,2001-07-04
5767,2948.0,Salary,2001-07-05
739,5469.0,Other,2001-07-05
2677,-8089.0,Subscriptions,2001-07-05
9686,4363.0,Tips,2001-07-06
6281,-3230.0,Groceries,2001-07-07
383,2993.0,Salary,2001-07-07
2391,-4848.0,Subscriptions,2001-07-10
4280,-5830.0,Leisure,2001-07-10
6567,8064.0,Other,2001-07-10
6414,-867.0,Groceries,2001-07-11
7375,-8061.0,Groceries,2001-07-12
8216,7434.0,Tips,2001-07-12
4007,-8389.0,Leisure,2001-07-12
5415,5641.0,Tips,2001-07-13
8790,-1484.0,Food,2001-07-13
8391,1164.0,Salary,2001-07-14
9212,-4709.0,Groceries,2001-07-14
5758,1433.0,Salary,2001-07-14
5557,-1066.0,Investments,2001-07-15
7640,8213.0,Other,2001-07-16
2695,-9958.0,Investments,2001-07-16
1298,-2221.0,Health Insurance,2001-07-16
9764,-1029.0,Groceries,2001-07-16
931,6280.0,Tips,2001-07-17
7715,-6838.0,Investments,2001-07-18
8964,7318.0,Salary,2001-07-19
709,-4835.0,Health Insurance,2001-07-19
9609,3638.0,Salary,2001-07-19
2395,553.0,Tips,2001-07-19
4185,-6901.0,Subscriptions,2001-07-19
9396,7524.0,Other,2001-07-20
9676,1323.0,Tips,2001-07-20
9044,2045.0,Salary,2001-07-20
5430,-1284.0,Subscriptions,2001-07-20
793,-3757.0,Food,2001-07-22
3667,1873.0,Salary,2001-07-22
5962,41.0,Tips,2001-07-22
4952,-4620.0,Groceries,2001-07-22
7478,-7558.0,Subscriptions,2001-07-22
2601,998.0,Tips,2001-07-22
9821,2811.0,Salary,2001-07-25
2412,5438.0,Salary,2001-07-25
3313,4738.0,Other,2001-07-25
1973,-501.0,Health Insurance,2001-07-26
3087,-7855.0,Subscriptions,2001-07-26
7499,5101.0,Salary,2001-07-27
4177,3100.0,Salary,2001-07-27
9400,807.0,Tips,2001-07-27
6820,1354.0,Tips,2001-07-27
2132,3089.0,Salary,2001-07-27
7890,-7634.0,Food,2001-07-27
5906,-3823.0,Health Insurance,2001-07-28
6061,8188.0,Salary,2001-07-28
4896,-492.0,Subscriptions,2001-07-28
8145,-5370.0,Groceries,2001-07-29
8103,-3191.0,Food,2001-07-29
8621,-1716.0,Leisure,2001-07-29
1073,-5271.0,Leisure,2001-07-30
1075,-4110.0,Subscriptions,2001-07-30
3020,-8376.0,Leisure,2001-07-31
8905,2343.0,Salary,2001-08-01
6046,4307.0,Tips,2001-08-01
374,7919.0,Salary,2001-08-01
9554,5595.0,Other,2001-08-02
7195,-9635.0,Groceries,2001-08-02
2299,5961.0,Salary,2001-08-02
746,-2711.0,Subscriptions,2001-08-03
6031,1898.0,Tips,2001-08-04
